 index year n comp_unit obs pred pearson
AI_survey 2024 25.6482  12 0 0.00254669 -0.2554
AI_survey 2024 25.6482  13 0.000193001 0.0012513 -0.151008
AI_survey 2024 25.6482  14 0.000285594 0.00192348 -0.188826
AI_survey 2024 25.6482  15 0.000503455 0.00248036 -0.200874
AI_survey 2024 25.6482  16 0.000375985 0.00326487 -0.256079
AI_survey 2024 25.6482  17 0.000381476 0.00419481 -0.298452
AI_survey 2024 25.6482  18 0.00173088 0.00520202 -0.244136
AI_survey 2024 25.6482  19 0.00529242 0.00645278 -0.0733365
AI_survey 2024 25.6482  20 0.00521959 0.00796926 -0.156519
AI_survey 2024 25.6482  21 0.0027384 0.00982495 -0.363684
AI_survey 2024 25.6482  22 0.00579286 0.0120626 -0.290748
AI_survey 2024 25.6482  23 0.00841767 0.0145826 -0.260366
AI_survey 2024 25.6482  24 0.0177233 0.0173841 0.0131382
AI_survey 2024 25.6482  25 0.0137213 0.0203485 -0.237656
AI_survey 2024 25.6482  26 0.0229287 0.0236917 -0.0254031
AI_survey 2024 25.6482  27 0.0297546 0.0269944 0.0862371
AI_survey 2024 25.6482  28 0.0329198 0.0303643 0.0754145
AI_survey 2024 25.6482  29 0.0290574 0.0336127 -0.127984
AI_survey 2024 25.6482  30 0.0361509 0.0367595 -0.016378
AI_survey 2024 25.6482  31 0.0294216 0.039648 -0.265384
AI_survey 2024 25.6482  32 0.0356881 0.0420972 -0.161617
AI_survey 2024 25.6482  33 0.0399269 0.0440326 -0.101336
AI_survey 2024 25.6482  34 0.041947 0.0452762 -0.081088
AI_survey 2024 25.6482  35 0.0635922 0.0460936 0.422584
AI_survey 2024 25.6482  36 0.0740942 0.0462634 0.670928
AI_survey 2024 25.6482  37 0.082323 0.045916 0.88083
AI_survey 2024 25.6482  38 0.0553254 0.0449802 0.252757
AI_survey 2024 25.6482  39 0.0683547 0.0434723 0.617898
AI_survey 2024 25.6482  40 0.0880904 0.0415399 1.18136
AI_survey 2024 25.6482  41 0.0657758 0.0391081 0.696609
AI_survey 2024 25.6482  42 0.0483372 0.0365574 0.317839
AI_survey 2024 25.6482  43 0.0273702 0.0335392 -0.173506
AI_survey 2024 25.6482  44 0.0261049 0.030458 -0.128271
AI_survey 2024 25.6482  45 0.0103417 0.0272778 -0.526461
AI_survey 2024 25.6482  46 0.0079964 0.0239322 -0.527937
AI_survey 2024 25.6482  47 0.00654209 0.0208264 -0.506465
AI_survey 2024 25.6482  48 0.00486958 0.0180155 -0.50041
AI_survey 2024 25.6482  49 0.00275538 0.0151795 -0.514453
AI_survey 2024 25.6482  50 0.00795615 0.0548753 -1.0433
fishery 1979 44.6569  12 0 0.000299246 -0.113733
fishery 1979 44.6569  13 0 0.000170455 -0.0848026
fishery 1979 44.6569  14 0 0.000319633 -0.117666
fishery 1979 44.6569  15 0.000363513 0.000490887 -0.0380422
fishery 1979 44.6569  16 0.000181756 0.000731176 -0.134912
fishery 1979 44.6569  17 0.000363513 0.00113479 -0.15242
fishery 1979 44.6569  18 0.00250706 0.00164089 0.142577
fishery 1979 44.6569  19 0.00150874 0.00219555 -0.0978365
fishery 1979 44.6569  20 0.00339708 0.0031073 0.0347385
fishery 1979 44.6569  21 0.00234407 0.00423784 -0.194587
fishery 1979 44.6569  22 0.00385281 0.00557423 -0.154371
fishery 1979 44.6569  23 0.00412678 0.00724019 -0.245237
fishery 1979 44.6569  24 0.00678075 0.00935522 -0.178614
fishery 1979 44.6569  25 0.0111601 0.0116473 -0.0303331
fishery 1979 44.6569  26 0.0097623 0.0145699 -0.26803
fishery 1979 44.6569  27 0.0141829 0.0177724 -0.181502
fishery 1979 44.6569  28 0.0175628 0.0211532 -0.166704
fishery 1979 44.6569  29 0.0200924 0.0249289 -0.207263
fishery 1979 44.6569  30 0.0258909 0.0287909 -0.115873
fishery 1979 44.6569  31 0.0334759 0.0329057 0.0213571
fishery 1979 44.6569  32 0.037074 0.0367631 0.0110387
fishery 1979 44.6569  33 0.0446965 0.0405398 0.140826
fishery 1979 44.6569  34 0.0475311 0.0438159 0.121283
fishery 1979 44.6569  35 0.0547247 0.0466248 0.256708
fishery 1979 44.6569  36 0.0554035 0.0487729 0.205695
fishery 1979 44.6569  37 0.0590434 0.0502595 0.268646
fishery 1979 44.6569  38 0.0525608 0.0509831 0.0479273
fishery 1979 44.6569  39 0.055812 0.0507517 0.154052
fishery 1979 44.6569  40 0.0552979 0.049822 0.168168
fishery 1979 44.6569  41 0.0502891 0.0481095 0.0680563
fishery 1979 44.6569  42 0.045795 0.0458391 -0.00140812
fishery 1979 44.6569  43 0.0532653 0.0429285 0.340749
fishery 1979 44.6569  44 0.0457178 0.0396266 0.208633
fishery 1979 44.6569  45 0.0371865 0.0359144 0.0456801
fishery 1979 44.6569  46 0.0289201 0.0319884 -0.116504
fishery 1979 44.6569  47 0.0284049 0.0281074 0.0120267
fishery 1979 44.6569  48 0.0200355 0.0244049 -0.189194
fishery 1979 44.6569  49 0.0139405 0.0206296 -0.314406
fishery 1979 44.6569  50 0.0567481 0.0758531 -0.48218
fishery 1990 9.60364  12 0 0.000166226 -0.0388079
fishery 1990 9.60364  13 0 9.63392e-005 -0.0289533
fishery 1990 9.60364  14 0 0.000162724 -0.0383734
fishery 1990 9.60364  15 0 0.000239098 -0.0469529
fishery 1990 9.60364  16 0 0.000376385 -0.0593504
fishery 1990 9.60364  17 0 0.000614816 -0.076247
