 index year n comp_unit obs pred pearson
AI_survey 2024 25.6482  12 0 0.00114473 -0.170703
AI_survey 2024 25.6482  13 0.000193001 0.000749524 -0.102307
AI_survey 2024 25.6482  14 0.000285594 0.000983228 -0.112162
AI_survey 2024 25.6482  15 0.000503455 0.00152019 -0.131733
AI_survey 2024 25.6482  16 0.000375985 0.0021155 -0.191288
AI_survey 2024 25.6482  17 0.000381476 0.00280735 -0.231787
AI_survey 2024 25.6482  18 0.00173088 0.00386283 -0.173834
AI_survey 2024 25.6482  19 0.00529242 0.00495868 0.0240383
AI_survey 2024 25.6482  20 0.00521959 0.00656599 -0.0843633
AI_survey 2024 25.6482  21 0.0027384 0.00854326 -0.319242
AI_survey 2024 25.6482  22 0.00579286 0.0109663 -0.251465
AI_survey 2024 25.6482  23 0.00841767 0.0135249 -0.223844
AI_survey 2024 25.6482  24 0.0177233 0.0165888 0.0449699
AI_survey 2024 25.6482  25 0.0137213 0.0197304 -0.218771
AI_survey 2024 25.6482  26 0.0229287 0.0234614 -0.0178201
AI_survey 2024 25.6482  27 0.0297546 0.0270421 0.0846746
AI_survey 2024 25.6482  28 0.0329198 0.0304351 0.0732426
AI_survey 2024 25.6482  29 0.0290574 0.0340155 -0.138504
AI_survey 2024 25.6482  30 0.0361509 0.0370655 -0.0245159
AI_survey 2024 25.6482  31 0.0294216 0.0400022 -0.273408
AI_survey 2024 25.6482  32 0.0356881 0.0422433 -0.165027
AI_survey 2024 25.6482  33 0.0399269 0.0439027 -0.0982682
AI_survey 2024 25.6482  34 0.041947 0.0449983 -0.0745384
AI_survey 2024 25.6482  35 0.0635922 0.045388 0.442864
AI_survey 2024 25.6482  36 0.0740942 0.0453324 0.700113
AI_survey 2024 25.6482  37 0.082323 0.0444601 0.930221
AI_survey 2024 25.6482  38 0.0553254 0.04344 0.295251
AI_survey 2024 25.6482  39 0.0683547 0.0418708 0.669565
AI_survey 2024 25.6482  40 0.0880904 0.0399405 1.24513
AI_survey 2024 25.6482  41 0.0657758 0.0375825 0.750661
AI_survey 2024 25.6482  42 0.0483372 0.0354166 0.353979
AI_survey 2024 25.6482  43 0.0273702 0.0328889 -0.156689
AI_survey 2024 25.6482  44 0.0261049 0.0303785 -0.126087
AI_survey 2024 25.6482  45 0.0103417 0.0278644 -0.539096
AI_survey 2024 25.6482  46 0.0079964 0.0251104 -0.553849
AI_survey 2024 25.6482  47 0.00654209 0.0226664 -0.548534
AI_survey 2024 25.6482  48 0.00486958 0.0201551 -0.550722
AI_survey 2024 25.6482  49 0.00275538 0.0175095 -0.569532
AI_survey 2024 25.6482  50 0.00795615 0.0727679 -1.26354
fishery 1979 44.6569  12 0 0.000357864 -0.124709
fishery 1979 44.6569  13 0 0.00020661 -0.0938217
fishery 1979 44.6569  14 0 0.000401021 -0.132211
fishery 1979 44.6569  15 0.000363513 0.000607456 -0.0656243
fishery 1979 44.6569  16 0.000181756 0.000892528 -0.158176
fishery 1979 44.6569  17 0.000363513 0.00131702 -0.175032
fishery 1979 44.6569  18 0.00250706 0.00189134 0.094452
fishery 1979 44.6569  19 0.00150874 0.00253202 -0.135801
fishery 1979 44.6569  20 0.00339708 0.00351848 -0.0136807
fishery 1979 44.6569  21 0.00234407 0.00473822 -0.232736
fishery 1979 44.6569  22 0.00385281 0.00621655 -0.200806
fishery 1979 44.6569  23 0.00412678 0.00793505 -0.286653
fishery 1979 44.6569  24 0.00678075 0.0100628 -0.21964
fishery 1979 44.6569  25 0.0111601 0.0123409 -0.071448
fishery 1979 44.6569  26 0.0097623 0.0150755 -0.291288
fishery 1979 44.6569  27 0.0141829 0.01797 -0.190456
fishery 1979 44.6569  28 0.0175628 0.0209238 -0.156884
fishery 1979 44.6569  29 0.0200924 0.0241268 -0.175669
fishery 1979 44.6569  30 0.0258909 0.027255 -0.0559767
fishery 1979 44.6569  31 0.0334759 0.0304934 0.115895
fishery 1979 44.6569  32 0.037074 0.0334049 0.13643
fishery 1979 44.6569  33 0.0446965 0.0361469 0.306048
fishery 1979 44.6569  34 0.0475311 0.0384226 0.316631
fishery 1979 44.6569  35 0.0547247 0.0404012 0.486072
fishery 1979 44.6569  36 0.0554035 0.041876 0.451252
